initial_age,weight,family_kind,race,marital_status,accumulated_capital,annual_contribution,income,new_accumulated_capital
37,1798,1,1,1,-144766.901393705,0.07,3.0584888344247026e+41,-144766.901393705
43,1914,1,1,1,-59676.53411575753,0.23,2.3880177047817524e+41,-59676.53411575753
36,2032,1,4,1,4472.415806944486,0.34,2.349741831334814e+41,4472.415806944486
45,2226,1,1,1,471967.5941026529,0.1,1.430104279425397e+42,471967.5941026529
49,1835,2,1,3,-72564.8384688245,0.22,2.687357846130547e+41,-72564.8384688245
50,1835,3,1,3,-123962.95100723403,0.22,1.6050581133707232e+41,-123962.95100723403
50,1923,1,1,1,370395.7726192577,0.19,3.3450869707533133e+41,370395.7726192577
44,1969,1,1,1,119399.68829233988,0.01,8.358878151700191e+41,119399.68829233988
41,1619,1,1,1,-199346.30106753207,0.11,8.192164428463515e+40,-199346.30106753207
39,1533,2,1,3,6494.83112285365,0.25,2.728854655436506e+41,6494.83112285365
62,3478,2,1,5,275250.69291198533,0.14,1.939007651969646e+41,275250.69291198533
61,3170,3,1,3,-216756.80074063293,0.27,1.0089169844175781e+41,-216756.80074063293
41,1568,1,1,1,-193179.0811165717,0.2,1.0582849104464274e+42,-193179.0811165717
50,1674,2,4,3,140830.16760429883,0.23,3.772055262556142e+41,140830.16760429883
44,1623,3,1,3,32026.602866822486,0.03,1.6241881749793849e+41,32026.602866822486
49,1623,2,1,3,18755.149528878475,0.1,6.516967760882416e+41,18755.149528878475
54,3748,1,1,1,19091.847492716148,0.3,8.822375885800046e+40,19091.847492716148
58,3739,1,1,1,-168843.34688981817,0.17,5.396820960002687e+41,-168843.34688981817
40,1652,3,1,5,25430.04203553824,0.03,1.8448423268435602e+42,25430.04203553824
51,1940,3,2,5,-154599.24010313203,0.23,7.004292223358066e+40,-154599.24010313203
42,1698,2,2,5,159270.1453291472,0.29,9.949270324202148e+41,159270.1453291472
39,2692,2,4,1,566924.8959065733,0.27,4.381965137790469e+41,566924.8959065733
52,3767,1,1,1,-139617.65995519407,0.13,7.143512769368984e+40,-139617.65995519407
58,1689,3,4,3,-135259.58632907315,0.17,2.1375303195888312e+41,-135259.58632907315
58,1689,2,4,3,233193.27232423823,0.27,1.0821129716094752e+41,233193.27232423823
58,1799,2,1,3,475158.4414067038,0.01,7.44123523061043e+41,475158.4414067038
42,1644,3,1,3,338071.74075826764,0.28,8.421696603561088e+41,338071.74075826764
41,3017,3,1,5,64019.07842077706,0.19,4.867981345326251e+41,64019.07842077706
41,1795,1,1,1,48597.65340061613,0.09,1.2931666475518791e+42,48597.65340061613
39,1691,3,2,2,-21699.035150219293,0.11,4.498195389373964e+41,-21699.035150219293
37,1691,3,2,5,-135711.96290663612,0.05,7.085176059232186e+41,-135711.96290663612
57,2017,2,2,5,76016.26062063561,0.27,6.618020709207224e+40,76016.26062063561
55,1993,2,1,3,216310.7248807389,0.09,7.12774928744301e+41,216310.7248807389
38,1545,1,1,1,60290.18214354017,0.03,3.813429083715108e+41,60290.18214354017
59,2848,1,1,1,31290.643097663324,0.02,8.670761295349732e+41,31290.643097663324
47,1699,2,1,3,113280.83342933437,0.04,4.094655771256932e+41,113280.83342933437
58,1651,1,4,1,-168501.68915013384,0.27,2.007040985772452e+41,-168501.68915013384
58,3097,3,1,3,41801.755524272485,0.11,1.2349243135352435e+41,41801.755524272485
57,3596,2,1,3,287100.7545950081,0.21,4.181250121621722e+41,287100.7545950081
62,3301,3,1,3,-128507.14311671843,0.31,2.8296127584303756e+40,-128507.14311671843
47,3301,3,1,5,-241658.6599681118,0.09,5.223053428599173e+41,-241658.6599681118
52,3105,3,1,4,56018.9193395523,0.13,5.325559378859615e+41,56018.9193395523
49,3279,2,1,3,-261238.37438434723,0.04,1.7250408702696201e+41,-261238.37438434723
59,2078,2,2,5,-101195.70082354311,0.1,3.1231133819007337e+41,-101195.70082354311
37,1739,1,3,1,333372.79720853805,0.3,7.162397752876751e+41,333372.79720853805
40,1401,2,3,5,-60286.19763610964,0.2,2.1764464557153067e+41,-60286.19763610964
53,1771,1,1,1,191717.5791613865,0.11,3.6267614458562176e+40,191717.5791613865
45,2283,2,2,5,-18640.588532093898,0.32,5.3895930386804195e+41,-18640.588532093898
38,2317,1,4,1,347803.70474720234,0.34,1.2319394967852489e+42,347803.70474720234
37,1999,1,2,1,34688.29101710214,0.12,2.9986234050953272e+41,34688.29101710214
46,1969,1,1,1,120513.39162902533,0.33,9.099068019609653e+41,120513.39162902533
44,1692,3,1,2,1810.330538943984,0.32,3.34065262337354e+41,1810.330538943984
53,1634,1,1,1,176837.7481208337,0.13,1.912816964756293e+41,176837.7481208337
38,2816,3,1,3,104088.903039888,0.27,7.55461451156652e+41,104088.903039888
54,3683,1,1,1,113612.03268435378,0.15,3.9825674377728075e+41,113612.03268435378
47,2009,1,1,1,-180238.19751763204,0.08,2.0407362848986427e+41,-180238.19751763204
50,1580,3,1,5,-103394.6393802557,0.11,1.1884922540972803e+42,-103394.6393802557
44,1606,1,1,1,113481.45588025282,0.12,7.41828915641609e+41,113481.45588025282
59,3606,1,1,1,48267.35138698287,0.1,8.81443430282357e+40,48267.35138698287
58,3606,1,1,1,-160024.93495282528,0.08,4.187975591289552e+41,-160024.93495282528
46,1967,1,1,1,-5338.994309179482,0.28,1.6521593665021076e+41,-5338.994309179482
46,1565,2,3,3,-13166.60629662894,0.21,3.294723815249919e+41,-13166.60629662894
36,3003,2,3,5,450261.1090688639,0.04,9.191426129560016e+41,450261.1090688639
39,1794,1,2,1,25757.705213993187,0.23,1.751627018743299e+42,25757.705213993187
62,1941,3,2,2,-133468.8073627055,0.09,9.194188556962723e+40,-133468.8073627055
42,1574,3,2,5,-147560.29451827545,0.24,3.456201626724173e+41,-147560.29451827545
36,1794,3,2,4,-162919.9485491561,0.11,5.7704954918332e+41,-162919.9485491561
61,1941,3,2,3,-118954.718715779,0.22,5.4110179462881104e+41,-118954.718715779
44,1574,3,2,5,-18044.67839499568,0.01,5.23169457995521e+41,-18044.67839499568
61,1941,3,2,2,-30238.85272606884,0.12,2.1207648646764118e+41,-30238.85272606884
41,1593,1,1,1,161050.0403050123,0.13,2.8611761088539984e+41,161050.0403050123
50,1743,1,2,1,20585.54929862354,0.33,4.658402811599811e+41,20585.54929862354
35,1586,2,1,1,-12008.403575199662,0.1,6.904748682362772e+41,-12008.403575199662
44,2987,3,1,3,47797.334269746825,0.26,8.180749902386868e+40,47797.334269746825
44,2987,3,1,5,20601.927038573336,0.1,9.481665670686027e+41,20601.927038573336
59,1941,1,2,1,-44601.41040219226,0.07,3.665035346581337e+41,-44601.41040219226
60,1694,1,2,1,84127.43639305233,0.25,4.066642814990824e+41,84127.43639305233
39,1536,1,3,1,-84452.07809566201,0.28,1.1767713069022351e+41,-84452.07809566201
39,1536,1,3,1,188832.04465586072,0.2,5.5550925845344815e+41,188832.04465586072
42,1248,3,3,5,107648.01022164538,0.25,8.62219294261454e+41,107648.01022164538
40,1593,1,1,1,47933.525546524696,0.05,2.2282323196789613e+42,47933.525546524696
47,1967,1,1,1,35789.07035875087,0.02,9.886042391342422e+41,35789.07035875087
53,3312,2,1,3,-12580.158336331762,0.34,1.5942470904522846e+41,-12580.158336331762
37,1470,1,1,1,252185.59190757875,0.03,6.473945921011857e+41,252185.59190757875
49,1967,3,1,3,71656.98108781525,0.28,6.021239480686523e+41,71656.98108781525
38,1586,2,1,5,-27794.23652279936,0.11,6.2673056091628285e+41,-27794.23652279936
48,3688,3,1,5,-107501.74214343682,0.18,5.611321563998064e+41,-107501.74214343682
42,2688,2,1,5,-83339.8238077542,0.31,1.417506149134913e+42,-83339.8238077542
44,3171,2,2,5,-49056.43458913146,0.09,9.660298225562878e+41,-49056.43458913146
51,1816,3,2,2,102731.42696639712,0.15,3.773419651590945e+41,102731.42696639712
37,1870,3,2,3,-223386.44708165503,0.19,8.127670739702572e+41,-223386.44708165503
52,1816,3,2,5,-157178.04829578966,0.16,1.120064180866348e+41,-157178.04829578966
53,1816,2,2,5,-197049.278671686,0.21,8.410416493444112e+41,-197049.278671686
40,1450,1,3,1,139231.69142492113,0.15,6.2857321966648135e+41,139231.69142492113
61,2022,3,2,4,76744.92759019214,0.03,4.039424954786827e+41,76744.92759019214
48,2049,1,1,1,48509.34231533611,0.03,2.626361026939589e+41,48509.34231533611
35,2988,2,1,5,-59991.86113742733,0.2,2.6263873184198222e+42,-59991.86113742733
58,1859,1,3,1,67785.50527832362,0.28,2.5643397031234923e+41,67785.50527832362
57,1859,1,3,1,-214218.6583083261,0.23,1.8358139322533956e+41,-214218.6583083261
42,1660,1,1,1,74299.21645879747,0.23,9.69486329404619e+41,74299.21645879747
63,2022,3,2,3,-201494.9107962846,0.27,6.5572303961620025e+41,-201494.9107962846
50,1965,2,4,5,322134.26444554323,0.0,6.694465886641683e+40,322134.26444554323
63,3767,3,1,5,9823.311342286504,0.01,5.710842924287643e+41,9823.311342286504
63,2247,1,4,1,-185724.71440994705,0.13,3.9589020663227765e+41,-185724.71440994705
56,3758,1,1,1,-136370.06456849017,0.12,4.156823123566742e+41,-136370.06456849017
40,1660,3,1,3,-49530.454307537766,0.28,4.970624851170574e+41,-49530.454307537766
50,1300,1,1,1,471872.3065690416,0.13,3.39810743611371e+41,471872.3065690416
45,2842,2,1,5,-79415.61472807887,0.14,4.04929383141948e+41,-79415.61472807887
59,3068,1,1,1,-51553.70826083764,0.06,1.0407706224532892e+41,-51553.70826083764
53,1407,1,3,1,-88041.47252701153,0.25,3.543657662225412e+41,-88041.47252701153
45,3088,3,1,5,-319094.7679277455,0.06,5.817180960057553e+41,-319094.7679277455
37,1507,1,3,1,56633.391449227856,0.11,3.4366614189917588e+41,56633.391449227856
39,1350,1,3,1,-168118.1655058112,0.2,2.2402614448965898e+42,-168118.1655058112
61,3068,3,1,5,-21147.99169478997,0.33,3.4359763205578248e+41,-21147.99169478997
45,3088,3,1,5,-192147.46670390244,0.01,5.3678797537736334e+41,-192147.46670390244
52,2567,3,3,2,23014.28095397916,0.11,8.236834976946247e+40,23014.28095397916
56,2567,2,1,3,58905.89188218013,0.16,1.21304891988167e+41,58905.89188218013
38,1512,1,1,1,53366.08943974337,0.32,3.49880285344793e+41,53366.08943974337
36,2852,2,1,5,51881.31452321609,0.02,1.0673294386891785e+42,51881.31452321609
63,2770,1,1,1,-232643.3658482175,0.14,3.528490208217829e+41,-232643.3658482175
63,1570,1,1,1,319.9748867401481,0.17,4.470101794347822e+41,319.9748867401481
47,3107,1,2,1,42605.23727531876,0.07,6.26079581356452e+41,42605.23727531876
38,1610,3,2,3,-296692.60241813795,0.19,1.258398218178318e+41,-296692.60241813795
49,1728,1,1,1,-147782.06925193322,0.3,4.313950601895215e+41,-147782.06925193322
57,1528,3,1,3,77764.70534079456,0.27,2.258069069260033e+41,77764.70534079456
49,2964,1,1,1,70755.76666272702,0.18,2.858483028314741e+41,70755.76666272702
39,2836,1,1,1,89440.9008032827,0.26,2.8638285681753454e+41,89440.9008032827
58,2749,3,1,3,-37446.51973057374,0.34,1.6278614615564086e+41,-37446.51973057374
42,3110,3,1,3,53682.80857540673,0.27,1.646653190683777e+42,53682.80857540673
56,2749,1,1,1,6777.391170852241,0.04,2.821853378873777e+41,6777.391170852241
60,2944,1,1,1,-222135.57074500195,0.02,3.0735644152777247e+41,-222135.57074500195
57,1654,1,4,1,112993.0368392541,0.21,2.3195782567407058e+41,112993.0368392541
36,2852,2,1,5,239024.2244101026,0.04,4.96035441798997e+41,239024.2244101026
61,2944,1,1,1,87294.40183173593,0.26,3.528187159762532e+41,87294.40183173593
45,1359,1,3,1,43104.84269343282,0.07,1.7481343627976325e+41,43104.84269343282
48,1580,1,1,1,-87633.38257601108,0.28,1.5645578780564382e+41,-87633.38257601108
57,2749,1,1,1,-121118.86582614532,0.32,2.7577465188141054e+41,-121118.86582614532
61,1594,3,2,2,-197234.35034091293,0.19,1.877340656250053e+41,-197234.35034091293
36,1738,2,2,5,-83917.42117757814,0.18,8.495329181716736e+41,-83917.42117757814
57,1594,1,2,1,-144371.06653001913,0.08,4.225821099147593e+41,-144371.06653001913
35,1738,2,2,5,-8080.789134712422,0.27,5.5225433409968355e+41,-8080.789134712422
56,1594,3,2,4,-46941.00890615953,0.11,2.4381050034813843e+41,-46941.00890615953
57,1723,1,4,1,-285810.6737400731,0.14,1.1137539631936174e+41,-285810.6737400731
39,1678,1,2,1,161104.82350648323,0.31,1.0287162694752696e+42,161104.82350648323
41,1416,1,3,1,-138773.2636043298,0.3,2.5329515639593317e+41,-138773.2636043298
38,3135,2,3,5,44016.192575212655,0.29,3.5667691151838456e+41,44016.192575212655
39,1407,1,3,1,-87259.9723126746,0.12,9.287674072011784e+41,-87259.9723126746
36,1585,2,1,4,160817.63064256427,0.31,1.2599472825057166e+42,160817.63064256427
46,3088,3,1,5,-118657.20463862256,0.27,1.1611543461762585e+41,-118657.20463862256
35,2955,3,1,5,27882.92866093666,0.0,1.1747718640409015e+42,27882.92866093666
61,3068,1,1,1,-78655.26756491498,0.02,3.537851322699668e+40,-78655.26756491498
55,1917,2,2,4,103945.39151008429,0.09,5.024374797560789e+41,103945.39151008429
53,1851,3,2,5,104500.96130338818,0.29,9.046787162256874e+41,104500.96130338818
55,2452,2,2,2,135730.46758744848,0.01,1.0799679056638822e+42,135730.46758744848
46,1647,1,1,1,255134.0988070845,0.11,7.896572110888457e+41,255134.0988070845
46,3088,1,1,1,47620.15480299026,0.01,4.5170251135180745e+41,47620.15480299026
50,2906,3,1,5,156372.6718170256,0.17,3.3938397040798345e+41,156372.6718170256
37,2191,3,2,3,163988.97996766874,0.04,6.5474914866767285e+41,163988.97996766874
40,1727,1,1,1,158225.8818234849,0.26,1.8044900275707213e+42,158225.8818234849
37,1818,1,1,1,-41412.65601970106,0.08,1.689857669495065e+41,-41412.65601970106
56,1353,2,3,3,142058.0954961611,0.33,8.935012828772514e+41,142058.0954961611
56,1723,3,2,5,107324.28194128668,0.23,1.265276048143977e+41,107324.28194128668
62,3496,2,1,3,237984.10358276943,0.13,3.662187212439423e+41,237984.10358276943
51,3022,3,1,5,79141.54463062929,0.34,1.0550941670431644e+41,79141.54463062929
46,1562,1,1,1,-163060.46733550844,0.26,2.8023997505561344e+41,-163060.46733550844
46,2930,1,1,1,730623.283605257,0.21,5.532638323089487e+41,730623.283605257
48,1562,1,1,1,241421.3131506998,0.33,3.59106136745257e+41,241421.3131506998
51,2930,1,1,1,6774.281552745028,0.21,2.133788487303672e+41,6774.281552745028
51,1822,1,2,1,711709.8474817096,0.24,1.462140186903422e+42,711709.8474817096
51,1842,3,2,3,-82852.45477274303,0.2,6.388779155292731e+41,-82852.45477274303
51,1222,1,3,1,-225504.2570572452,0.34,2.739411557144414e+41,-225504.2570572452
61,1315,1,3,1,7604.508103646363,0.06,3.41930603798236e+41,7604.508103646363
42,1547,1,1,1,109138.1774319485,0.15,1.8828449699821174e+41,109138.1774319485
49,1733,3,4,1,51354.090408994765,0.32,6.558650526014758e+41,51354.090408994765
49,1562,1,1,1,-73509.13727176205,0.28,8.124415319930086e+41,-73509.13727176205
50,3218,2,1,3,143765.29938539866,0.29,9.680536212746557e+40,143765.29938539866
62,1670,3,2,5,-231817.24924588177,0.19,3.195889910179591e+41,-231817.24924588177
55,1670,3,1,5,143633.2433854099,0.26,6.016680698485439e+41,143633.2433854099
54,1547,1,1,1,448855.0331886637,0.23,7.725207556020568e+41,448855.0331886637
53,3022,1,1,1,100841.17931302836,0.21,1.080478076462596e+41,100841.17931302836
62,1818,3,4,3,8343.500438496822,0.04,1.4481220833415285e+41,8343.500438496822
63,3414,1,1,1,-219746.08781394383,0.2,2.9503934045703542e+41,-219746.08781394383
39,1306,3,3,5,-20036.39900132024,0.18,1.1217212451886996e+42,-20036.39900132024
45,1341,2,3,3,-108188.88290667588,0.01,2.8165134365349173e+41,-108188.88290667588
47,2202,2,2,5,66007.5154412685,0.34,1.0791329301058281e+42,66007.5154412685
38,2191,1,2,1,141000.9805210162,0.32,8.60041881878439e+41,141000.9805210162
60,1795,3,2,2,-54104.36918605008,0.21,1.8094519936787924e+41,-54104.36918605008
36,2191,3,2,5,-95658.4823967808,0.01,7.040996052882473e+41,-95658.4823967808
60,1795,1,2,1,120902.23622724404,0.1,2.197583701468525e+41,120902.23622724404
59,1795,3,2,3,-57492.380624669655,0.3,2.193205790320486e+41,-57492.380624669655
36,2191,3,2,5,33904.09146778831,0.34,4.96581416548702e+41,33904.09146778831
45,1899,1,2,1,211940.01287379395,0.35,1.5635890299918602e+41,211940.01287379395
55,1795,1,2,1,-198721.90123670205,0.17,8.629044830701283e+41,-198721.90123670205
53,3353,2,1,5,203920.74952949115,0.19,1.2142833695994474e+41,203920.74952949115
58,1903,2,2,2,-189651.835284546,0.2,5.0253406069779226e+41,-189651.835284546
43,1612,1,4,1,133627.35824515528,0.15,7.527484295668722e+41,133627.35824515528
60,1795,3,2,5,128900.31589871684,0.23,1.1324736603950264e+41,128900.31589871684
61,3159,1,1,1,-179642.8000457381,0.01,3.683585331675367e+41,-179642.8000457381
60,1699,3,1,3,98393.1911500772,0.27,3.4041718252744387e+41,98393.1911500772
50,2837,2,2,3,196096.95196160284,0.1,1.5804223206233804e+41,196096.95196160284
47,1397,2,3,2,-174550.18817912077,0.3,9.49650228606401e+40,-174550.18817912077
53,3022,1,1,1,-137009.58800840515,0.13,8.219853719385783e+41,-137009.58800840515
41,2079,3,4,5,-89686.13072330575,0.13,1.4921032097918833e+41,-89686.13072330575
61,1795,1,2,1,-213434.5557914777,0.32,5.035190440691282e+41,-213434.5557914777
40,1612,3,4,4,103887.37097424832,0.31,2.9515626951472978e+41,103887.37097424832
60,3186,3,1,2,35250.48902739824,0.24,2.503678486244834e+41,35250.48902739824
62,3496,2,1,3,86782.88291600287,0.05,1.934811879528799e+41,86782.88291600287
61,1699,1,1,1,-98318.58289437048,0.18,2.2887557859680825e+41,-98318.58289437048
62,3186,3,1,5,-76245.66379914699,0.02,1.336143486200727e+41,-76245.66379914699
46,3053,3,1,5,-328830.0022069544,0.05,5.037837249221274e+40,-328830.0022069544
51,1818,1,4,1,353621.13275260595,0.33,3.895271718828839e+41,353621.13275260595
59,1903,2,2,3,263349.1657990702,0.18,3.69156092329054e+41,263349.1657990702
60,1795,1,2,1,88646.17385841387,0.25,3.3604537007666354e+41,88646.17385841387
40,1775,2,2,5,-184932.6132701136,0.12,7.578217584192611e+41,-184932.6132701136
61,1331,3,3,5,-168263.02278962283,0.09,3.6497114346599444e+41,-168263.02278962283
47,1310,1,3,1,-48558.64023809127,0.22,4.60662560067776e+41,-48558.64023809127
37,1724,3,1,5,48388.00819925956,0.35,1.3631508766437057e+41,48388.00819925956
38,3366,1,1,1,373990.4807769929,0.13,2.9494614633215625e+42,373990.4807769929
63,3351,2,1,3,-103247.07669484615,0.1,4.890014134477489e+41,-103247.07669484615
54,1893,3,2,5,23883.25231824812,0.0,2.6010743852681276e+41,23883.25231824812
36,1657,1,2,1,85258.63939785154,0.22,3.4527132197066284e+41,85258.63939785154
40,1293,3,3,5,142059.1603202737,0.29,7.1234618529416e+41,142059.1603202737
47,1293,2,1,5,55790.29660141462,0.27,3.2258035242483194e+41,55790.29660141462
56,3300,2,1,3,159608.0923523506,0.17,5.819198991687733e+41,159608.0923523506
50,1699,1,1,1,104186.56100601466,0.27,2.533731546884582e+41,104186.56100601466
37,1595,1,1,1,293.0639468330063,0.02,6.6571977526003435e+41,293.0639468330063
59,1677,1,4,1,276332.2591091428,0.28,3.948743321304862e+40,276332.2591091428
52,3040,1,1,1,651349.219286566,0.19,5.777877781523935e+41,651349.219286566
48,1615,3,2,3,90956.5510060484,0.33,6.579884753457159e+41,90956.5510060484
61,3466,2,1,3,29606.200954759468,0.18,4.077973475438448e+41,29606.200954759468
56,3224,1,1,1,559713.9224840945,0.18,9.199694037584293e+41,559713.9224840945
44,1734,3,4,3,206965.483092334,0.18,1.1718905782780898e+41,206965.483092334
53,3167,3,1,4,-145397.34373853134,0.08,1.2201387115030716e+41,-145397.34373853134
55,3094,1,1,1,83182.01022416636,0.01,3.3009642674222793e+41,83182.01022416636
56,3094,3,1,5,77547.912604422,0.28,6.293125852351128e+40,77547.912604422
36,1410,1,3,1,-68994.5670101092,0.08,1.443084961844512e+42,-68994.5670101092
57,1747,1,4,1,-317653.4254937892,0.18,5.501546151273306e+41,-317653.4254937892
42,3634,2,1,5,199481.95220632447,0.17,1.1340921620931479e+42,199481.95220632447
52,1373,1,1,1,35228.26271066476,0.3,4.151445082228404e+41,35228.26271066476
63,1807,3,1,2,-6071.465163303699,0.24,3.7272723599525856e+41,-6071.465163303699
63,1652,1,1,1,-14268.433911197832,0.29,1.391135144003753e+41,-14268.433911197832
40,3488,2,1,3,114314.86732356776,0.33,3.650707719232553e+41,114314.86732356776
37,3150,1,3,1,-58630.07384096565,0.17,1.6534947579805232e+41,-58630.07384096565
45,1683,1,2,1,16695.388649043805,0.04,6.459557687575081e+41,16695.388649043805
39,1727,1,2,1,60983.41158881808,0.34,1.925704550178253e+41,60983.41158881808
54,1972,1,2,1,-152530.63736854988,0.08,7.673301978271172e+41,-152530.63736854988
57,1289,3,3,2,-147163.73284953705,0.2,3.514018632040381e+41,-147163.73284953705
61,2994,3,1,5,70196.60101699807,0.08,1.4661956388737343e+41,70196.60101699807
54,3167,1,1,1,184847.7924041894,0.08,9.63955738102754e+40,184847.7924041894
40,3389,2,3,3,22755.45203423369,0.18,3.072890622303698e+41,22755.45203423369
